Country,Year,"Manufacturing, value added (% of GDP)","Inflation, consumer prices (annual %)"
East Asia & Pacific,FALSE,23.0659157259562,1.26534487289155
East Asia & Pacific,FALSE,23.3760386349483,1.85078767452532
East Asia & Pacific,FALSE,NA,2.43284117609852
East Asia & Pacific,FALSE,NA,1.70397863236256
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,NA
East Asia & Pacific (excluding high income),FALSE,NA,5.17488127323859
East Asia & Pacific (excluding high income),FALSE,NA,9.34212688547206
East Asia & Pacific (excluding high income),FALSE,NA,6.46256171146446
East Asia & Pacific (excluding high income),FALSE,NA,8.19137132040974
East Asia & Pacific (excluding high income),FALSE,NA,6.96568127760758
East Asia & Pacific (excluding high income),FALSE,NA,7.52351717022744
East Asia & Pacific (excluding high income),FALSE,NA,5.73690583357398
East Asia & Pacific (excluding high income),FALSE,NA,7.65824302019538
East Asia & Pacific (excluding high income),FALSE,NA,5.81818181818193
East Asia & Pacific (excluding high income),FALSE,NA,7.31348259330352
East Asia & Pacific (excluding high income),FALSE,NA,5.60802843389853
East Asia & Pacific (excluding high income),FALSE,NA,8.61483153647288
East Asia & Pacific (excluding high income),FALSE,NA,4.29072851723815
East Asia & Pacific (excluding high income),FALSE,NA,2.15851810619416
East Asia & Pacific (excluding high income),FALSE,NA,4.27267024465106
East Asia & Pacific (excluding high income),FALSE,NA,3.22508361481579
East Asia & Pacific (excluding high income),FALSE,NA,3.70369797528478
East Asia & Pacific (excluding high income),FALSE,30.7859529832258,4.22949770219266
East Asia & Pacific (excluding high income),FALSE,30.7587189494442,5.44481213092114
East Asia & Pacific (excluding high income),FALSE,31.0415788638473,4.86632048837462
East Asia & Pacific (excluding high income),FALSE,30.8935802068371,4.81676531343752
East Asia & Pacific (excluding high income),FALSE,30.701265922892,10.2266645473148
East Asia & Pacific (excluding high income),FALSE,30.0521185023276,4.21903052064627
East Asia & Pacific (excluding high income),FALSE,29.6946492466606,3.68901229670766
East Asia & Pacific (excluding high income),FALSE,29.9334727329265,5.3560477898215
East Asia & Pacific (excluding high income),FALSE,29.4219214696278,3.02696391124798
East Asia & Pacific (excluding high income),FALSE,28.6871769737933,2.91354193604
East Asia & Pacific (excluding high income),FALSE,28.5650799310447,3.14299050879107
East Asia & Pacific (excluding high income),FALSE,27.7460698912298,1.22127006080706
East Asia & Pacific (excluding high income),FALSE,27.2662803569911,1.79845746339256
East Asia & Pacific (excluding high income),FALSE,27.5258268074498,2.98772546807063
East Asia & Pacific (excluding high income),FALSE,27.616435734938,3.32991063268075
East Asia & Pacific (excluding high income),FALSE,NA,2.76252019386107
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,NA
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,5.17488127323859
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,9.34212688547206
East Asia & Pacific (IDA & IBRD countries),FALSE,NA,6.46256171146446
